bar_index,equity_ADANIENT(Adani Enterpris),equity_ADANIPORTS(Adani Ports),equity_APOLLOHOSP(Apollo Hospital),equity_ASIANPAINT(Asian Paints),equity_AXISBANK(Axis Bank),equity_BAJAJ-AUTO(Bajaj Auto),equity_BAJAJFINSV(Bajaj Finserv),equity_BAJFINANCE(Bajaj Finance),equity_BEL(Bharat Elec),equity_BHARTIARTL(Bharti Airtel),equity_BPCL(BPCL),equity_BRITANNIA(Britannia),equity_CIPLA(Cipla),equity_COALINDIA(Coal India),equity_DRREDDY(Dr Reddys Labs),equity_EICHERMOT(Eicher Motors),equity_GRASIM(Grasim),equity_HCLTECH(HCL Tech),equity_HDFCBANK(HDFC Bank),equity_HDFCLIFE(HDFC Life),equity_HEROMOTOCO(Hero Motocorp),equity_HINDALCO(Hindalco),equity_HINDUNILVR(HUL),equity_ICICIBANK(ICICI Bank),equity_INDUSINDBK(IndusInd Bank),equity_INFY(Infosys),equity_ITC(ITC),equity_JSWSTEEL(JSW Steel),equity_KOTAKBANK(Kotak Mahindra),equity_LT(Larsen),equity_M&M(M&M),equity_MARUTI(Maruti Suzuki),equity_NESTLEIND(Nestle),equity_NTPC(NTPC),equity_ONGC(ONGC),equity_POWERGRID(Power Grid Corp),equity_RELIANCE(Reliance),equity_SBILIFE(SBI Life Insura),equity_SBIN(SBI),equity_SHRIRAMFIN(Shriram Finance),equity_SUNPHARMA(Sun Pharma),equity_TATACONSUM(TATA Cons. Prod),equity_TATAMOTORS(Tata Motors),equity_TATASTEEL(Tata Steel),equity_TCS(TCS),equity_TECHM(Tech Mahindra),equity_TITAN(Titan Company),equity_TRENT(Trent),equity_ULTRACEMCO(UltraTechCement),equity_WIPRO(Wipro)
937,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-14.259900000000016,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
938,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-14.259900000000016,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
939,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-14.259900000000016,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
940,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
941,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
942,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
943,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
944,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
945,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
946,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
947,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,12.66569999999956,69.95274999999856,-10.093800000000556,2.2482500000000414
948,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,6.572399999999561,69.95274999999856,-10.093800000000556,2.2482500000000414
949,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,6.572399999999561,69.95274999999856,-10.093800000000556,1.697650000000067
950,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,3.13374999999985,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,3.228649999999675,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,-1.4019500000002836,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,6.572399999999561,69.95274999999856,-10.093800000000556,1.697650000000067
951,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,5.198349999999891,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,2.413849999999684,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-1.8320900000000506,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,0.538749999999709,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,6.572399999999561,69.95274999999856,-10.093800000000556,1.697650000000067
952,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,5.198349999999891,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,2.413849999999684,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-2.2786300000000494,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,0.538749999999709,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,6.572399999999561,69.95274999999856,-10.093800000000556,1.697650000000067
953,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,2.3568199999999706,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,43.484699999999066,5.198349999999891,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,2.413849999999684,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-2.2786300000000494,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-20.09150000000011,0.538749999999709,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,6.572399999999561,69.95274999999856,-10.093800000000556,1.697650000000067
954,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,3.1425499999999147,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-45.25435000000107,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,36.28679999999895,5.198349999999891,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,2.413849999999684,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-2.2786300000000494,-4.730599999999981,3.562699999999495,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-21.99310000000014,0.538749999999709,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,6.572399999999561,69.95274999999856,-10.093800000000556,1.697650000000067
955,12.658449999999448,-2.4356500000001233,37.32629999999699,5.945799999999053,3.281899999999837,-21.83310000000165,-3.4511500000003252,-1.5635000000002037,2.685339999999883,6.876849999999422,3.1425499999999147,-23.761999999999716,8.439949999999499,1.8650499999998829,2.2403499999998076,-55.20665000000099,11.87644999999884,-9.320500000000038,-11.837300000000255,-9.284650000000056,36.28679999999895,5.198349999999891,1.8907999999983076,-4.857999999999947,5.054149999999936,-20.486599999999953,2.413849999999684,-3.2730500000005804,11.551049999999805,-28.89449999999988,-24.033400000000256,116.02520000000004,-4.357600000000275,-2.246949999999913,-2.2786300000000494,-4.730599999999981,1.0798999999994976,-1.4719500000003336,-1.482000000000312,4.359099999999785,-9.75275000000056,-21.99310000000014,0.538749999999709,-0.0090200000000209,-3.399000000001706,-1.4958500000000186,6.572399999999561,69.95274999999856,-10.093800000000556,1.697650000000067
